product_id,warehouse,stock_quantity,reorder_level,stock_status,last_updated
TEC-AC-10003668,Chicago Warehouse,89.0,17.0,In Stock,2026-07-20
FUR-CH-10001490,Rotterdam Warehouse,142.0,28.0,In Stock,2026-07-20
OFF-PA-10002022,Singapore Warehouse,263.0,52.0,In Stock,2026-07-20
OFF-EN-10003731,Singapore Warehouse,452.0,90.0,In Stock,2026-07-20
OFF-LA-10002043,Singapore Warehouse,205.0,41.0,In Stock,2026-07-20
OFF-PA-10001650,Singapore Warehouse,293.0,58.0,In Stock,2026-07-20
FUR-FU-10000965,Rotterdam Warehouse,147.0,29.0,In Stock,2026-07-20
TEC-AC-10004001,Chicago Warehouse,134.0,26.0,In Stock,2026-07-20
OFF-ACC-10003806,Singapore Warehouse,271.0,54.0,In Stock,2026-07-20
OFF-STO-10004779,Singapore Warehouse,261.0,52.0,In Stock,2026-07-20
OFF-ST-10000107,Singapore Warehouse,283.0,56.0,In Stock,2026-07-20
TEC-CO-10003965,Chicago Warehouse,97.0,19.0,In Stock,2026-07-20
OFF-PA-10000098,Singapore Warehouse,261.0,52.0,In Stock,2026-07-20
OFF-ST-10000003,Singapore Warehouse,443.0,88.0,In Stock,2026-07-20
OFF-ST-10001505,Singapore Warehouse,474.0,94.0,In Stock,2026-07-20
OFF-PA-10000308,Singapore Warehouse,245.0,49.0,In Stock,2026-07-20
OFF-BI-10000844,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
FUR-BO-10003661,Rotterdam Warehouse,140.0,28.0,In Stock,2026-07-20
TEC-MA-10001991,Chicago Warehouse,174.0,34.0,In Stock,
OFF-FEL-10000998,Singapore Warehouse,301.0,60.0,In Stock,2026-07-20
OFF-ACC-10002834,Singapore Warehouse,312.0,62.0,IN STOCK,20/07/2026
OFF-LA-10002787,Singapore Warehouse,378.0,75.0,In Stock,2026-07-20
OFF-LA-10003057,Singapore Warehouse,490.0,98.0,In Stock,2026-07-20
TEC-MA-10000864,Chicago Warehouse,125.0,25.0,In Stock,2026-07-20
OFF-ST-10002399,Singapore Warehouse,439.0,87.0,In Stock,2026-07-20
OFF-BI-10000816,Singapore Warehouse,344.0,68.0,In Stock,20/07/2026
OFF-OIC-10004810,Singapore Warehouse,-413.0,82.0,In Stock,2026-07-20
OFF-BOS-10003478,Singapore Warehouse,306.0,61.0,In Stock,2026-07-20
OFF-CUI-10002506,Singapore Warehouse,392.0,78.0,In Stock,2026-07-20
TEC-APP-10002966,Chicago Warehouse,175.0,35.0,In Stock,2026-07-20
TEC-AC-10003433,Chicago Warehouse,229.0,45.0,IN STOCK,2026-07-20
OFF-EN-10003507,Singapore Warehouse,340.0,68.0,In Stock,2026-07-20
OFF-FA-10000459,Singapore Warehouse,283.0,56.0,IN STOCK,2026-07-20
OFF-BI-10001032,Singapore Warehouse,309.0,61.0,In Stock,2026-07-20
OFF-ST-10004267,Singapore Warehouse,435.0,87.0,In Stock,
TEC-CO-10002350,Chicago Warehouse,179.0,35.0,In Stock,20/07/2026
OFF-LA-10003505,Singapore Warehouse,351.0,70.0,In Stock,20/07/2026
OFF-ST-10003111,Singapore Warehouse ,458.0,91.0,In Stock,2026-07-20
OFF-AP-10002670,Singapore Warehouse,299.0,59.0,,2026-07-20
TEC-PH-10003556,Chicago Warehouse,208.0,41.0,In Stock,2026-07-20
OFF-PA-10001445,Singapore Warehouse,298.0,59.0,In Stock,2026-07-20
OFF-LA-10003283,Singapore Warehouse,227.0,45.0,In Stock,2026-07-20
OFF-LA-10004761,Singapore Warehouse,336.0,67.0,In Stock,2026-07-20
TEC-HEW-10004937,Chicago Warehouse,210.0,42.0,In Stock,20/07/2026
TEC-AC-10001719,Chicago Warehouse,171.0,34.0,In Stock,2026-07-20
FUR-BO-10003221,Rotterdam Warehouse,124.0,24.0,In Stock,2026-07-20
OFF-ACC-10004008,Singapore Warehouse,305.0,61.0,In Stock,2026-07-20
TEC-MOT-10001244,Chicago Warehouse,167.0,33.0,In Stock,2026-07-20
TEC-AC-10000857,Chicago Warehouse,203.0,40.0,IN STOCK,2026-07-20
FUR-TA-10000245,Rotterdam Warehouse,128.0,25.0,In Stock,2026-07-20
TEC-PH-10004586,Chicago Warehouse,121.0,24.0,In Stock,2026-07-20
TEC-CO-10002812,Chicago Warehouse,116.0,23.0,In Stock,2026-07-20
FUR-FU-10000612,Rotterdam Warehouse,96.0,19.0,In Stock,2026-07-20
OFF-ROG-10001735,Singapore Warehouse,300.0,60.0,In Stock,2026-07-20
TEC-CO-10003370,Chicago Warehouse,108.0,21.0,In Stock,2026-07-20
OFF-SU-10000102,Singapore Warehouse,370.0,74.0,In Stock,2026-07-20
OFF-SU-10000198,Singapore Warehouse,303.0,60.0,In Stock,2026-07-20
OFF-FA-10004854,Singapore Warehouse,499.0,99.0,In Stock,2026-07-20
FUR-ELD-10004384,Rotterdam Warehouse,135.0,27.0,In Stock,2026-07-20
FUR-TA-10004484,Rotterdam Warehouse,119.0,23.0,In Stock,2026-07-20
OFF-ST-10003335,Singapore Warehouse,259.0,51.0,In Stock,2026-07-20
OFF-AP-10003971,Singapore Warehouse ,231.0,46.0,In Stock,2026-07-20
FUR-OFF-10001132,Rotterdam Warehouse,103.0,20.0,In Stock,2026-07-20
OFF-STO-10001150,Singapore Warehouse,203.0,40.0,IN STOCK,2026-07-20
FUR-FU-10001495,Rotterdam Warehouse,89.0,,In Stock,2026-07-20
OFF-STO-10003082,Singapore Warehouse,419.0,83.0,In Stock,2026-07-20
OFF-SU-10004664,Singapore Warehouse,448.0,89.0,In Stock,2026-07-20
TEC-AC-10001114,Chicago Warehouse,158.0,31.0,In Stock,2026-07-20
OFF-AR-10001329,Singapore Warehouse,275.0,55.0,In Stock,2026-07-20
OFF-BI-10000373,Singapore Warehouse,306.0,61.0,In Stock,2026-07-20
OFF-PA-10002966,Singapore Warehouse,341.0,68.0,In Stock,2026-07-20
TEC-MA-10000560,Chicago Warehouse,208.0,41.0,In Stock,2026-07-20
TEC-CAN-10002802,Chicago Warehouse,,26.0,In Stock,2026-07-20
OFF-SU-10003209,Singapore Warehouse,450.0,90.0,,2026-07-20
TEC-MA-10000473,Chicago Warehouse,80.0,16.0,In Stock,2026-07-20
FUR-TA-10001205,Rotterdam Warehouse,89.0,17.0,In Stock,2026-07-20
OFF-EN-10004564,Singapore Warehouse,371.0,74.0,In Stock,2026-07-20
OFF-EN-10002066,Singapore Warehouse,410.0,82.0,In Stock,20/07/2026
TEC-PH-10000956,Chicago Warehouse,230.0,46.0,In Stock,2026-07-20
FUR-CH-10001374,Rotterdam Warehouse,123.0,24.0,In Stock,2026-07-20
OFF-AR-10000578,Singapore Warehouse,323.0,64.0,In Stock,2026-07-20
FUR-FU-10000620,Rotterdam Warehouse,118.0,23.0,In Stock,2026-07-20
OFF-BI-10004491,Singapore Warehouse,347.0,69.0,In Stock,2026-07-20
OFF-EN-10000483,Singapore Warehouse,419.0,83.0,In Stock,2026-07-20
TEC-CO-10000777,Chicago Warehouse,87.0,17.0,In Stock,2026-07-20
FUR-CH-10002017,Rotterdam Warehouse,52.0,10.0,IN STOCK,2026-07-20
OFF-LA-10000861,Singapore Warehouse,334.0,66.0,In Stock,2026-07-20
OFF-PA-10003037,Singapore Warehouse,222.0,44.0,In Stock,2026-07-20
OFF-PA-10004573,Singapore Warehouse,335.0,67.0,In Stock,2026-07-20
OFF-FA-10004698,Singapore Warehouse,360.0,72.0,In Stock,2026-07-20
TEC-PH-10004080,Chicago Warehouse,245.0,49.0,In Stock,2026-07-20
TEC-CO-10002381,Chicago Warehouse,240.0,48.0,In Stock,2026-07-20
OFF-BI-10002907,Singapore Warehouse,439.0,87.0,In Stock,20/07/2026
OFF-HOO-10001105,Singapore Warehouse,428.0,85.0,In Stock,2026-07-20
OFF-SAN-10004288,Singapore Warehouse,471.0,94.0,In Stock,
FUR-SAU-10002714,Rotterdam Warehouse,113.0,22.0,In Stock,2026-07-20
OFF-AR-10004218,Singapore Warehouse,465.0,93.0,In Stock,2026-07-20
OFF-SAN-10002873,Singapore Warehouse,312.0,62.0,In Stock,2026-07-20
FUR-TA-10004086,Rotterdam Warehouse,56.0,11.0,In-Stock,20/07/2026
OFF-LA-10001633,Singapore Warehouse,348.0,69.0,In Stock,20/07/2026
FUR-CH-10002132,Rotterdam Warehouse,99.0,,In Stock,2026-07-20
OFF-IBI-10004323,Singapore Warehouse,208.0,41.0,In Stock,2026-07-20
OFF-PA-10004782,Singapore Warehouse,374.0,74.0,In Stock,2026-07-20
OFF-BI-10004233,Singapore Warehouse,399.0,79.0,In Stock,2026-07-20
OFF-EN-10000096,Singapore Warehouse,438.0,87.0,In Stock,2026-07-20
FUR-FU-10002506,Rotterdam Warehouse,58.0,-11.0,In Stock,2026-07-20
OFF-SU-10000932,Singapore Warehouse,488.0,97.0,In Stock,2026-07-20
OFF-EN-10000061,Singapore Warehouse,207.0,41.0,In Stock,2026-07-20
OFF-EN-10002472,Singapore Warehouse,226.0,45.0,In Stock,2026-07-20
FUR-FU-10004704,Rotterdam Warehouse,131.0,26.0,In Stock,2026-07-20
FUR-SAF-10003540,Rotterdam Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-AR-10001607,Singapore Warehouse,349.0,69.0,In Stock,2026-07-20
FUR-CH-10003956,Rotterdam Warehouse,135.0,27.0,In Stock,2026-07-20
OFF-AR-10001107,Singapore Warehouse,388.0,77.0,In Stock,2026-07-20
TEC-MA-10002660,Chicago Warehouse,148.0,29.0,In Stock,2026-07-20
OFF-BI-10004722,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
OFF-BIC-10001510,Singapore Warehouse,423.0,84.0,In Stock,2026-07-20
OFF-BI-10000070,Singapore Warehouse,473.0,94.0,In Stock,2026-07-20
TEC-MA-10001335,Chicago Warehouse,153.0,30.0,In Stock,2026-07-20
TEC-KON-10001017,Chicago Warehouse,177.0,35.0,In Stock,2026-07-20
TEC-MA-10001259,Chicago Warehouse,140.0,28.0,In Stock,
OFF-LA-10003338,Singapore Warehouse,398.0,79.0,In Stock,2026-07-20
FUR-TA-10002699,Rotterdam Warehouse,53.0,10.0,In Stock,2026-07-20
OFF-GLO-10001688,Singapore Warehouse,429.0,85.0,In Stock,2026-07-20
FUR-TA-10000861,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
TEC-AC-10002942,Chicago Warehouse ,141.0,28.0,In Stock,2026-07-20
FUR-CH-10001397,Rotterdam Warehouse,121.0,24.0,In Stock,2026-07-20
TEC-MA-10002155,Chicago Warehouse,174.0,34.0,In Stock,2026-07-20
TEC-PH-10004085,Chicago Warehouse,174.0,34.0,In Stock,2026-07-20
OFF-ST-10004296,Singapore Warehouse,224.0,44.0,In Stock,2026-07-20
TEC-AC-10001402,Chicago Warehouse,211.0,42.0,In Stock,2026-07-20
OFF-SU-10000649,Singapore Warehouse,399.0,79.0,In Stock,2026-07-20
TEC-CO-10002434,Chicago Warehouse,221.0,44.0,In Stock,2026-07-20
TEC-CO-10002673,Chicago Warehouse,192.0,38.0,In Stock,20/07/2026
FUR-CH-10000233,Rotterdam Warehouse,134.0,26.0,In Stock,2026-07-20
OFF-PA-10003510,Singapore Warehouse,268.0,53.0,IN STOCK,2026-07-20
OFF-EN-10000139,Singapore Warehouse,268.0,53.0,In Stock,2026-07-20
OFF-SME-10003805,Singapore Warehouse,396.0,79.0,In Stock,2026-07-20
OFF-LA-10002770,Singapore Warehouse,200.0,40.0,In Stock,20/07/2026
FUR-FU-10001843,Rotterdam Warehouse,87.0,17.0,In Stock,2026-07-20
TEC-MEM-10000374,Chicago Warehouse,213.0,42.0,In Stock,2026-07-20
TEC-CO-10001142,Chicago Warehouse,119.0,23.0,In Stock,2026-07-20
OFF-PA-10002258,Singapore Warehouse,492.0,98.0,In Stock,2026-07-20
TEC-PH-10001575,Chicago Warehouse,126.0,25.0,In Stock,2026-07-20
OFF-LA-10004744,Singapore Warehouse,421.0,84.0,In Stock,
OFF-EN-10003962,Singapore Warehouse,228.0,,In Stock,2026-07-20
TEC-CO-10000262,Chicago Warehouse,219.0,43.0,In Stock,2026-07-20
OFF-AR-10003766,Singapore Warehouse,292.0,58.0,In Stock,
OFF-BI-10001089,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
OFF-PA-10004621,Singapore Warehouse,248.0,49.0,In Stock,2026-07-20
OFF-SU-10004872,Singapore Warehouse,412.0,82.0,In Stock,2026-07-20
OFF-AP-10004191,Singapore Warehouse,496.0,99.0,In Stock,2026-07-20
FUR-CH-10000399,Rotterdam Warehouse,111.0,22.0,In Stock,2026-07-20
FUR-BO-10001967,Rotterdam Warehouse,136.0,27.0,In Stock,2026-07-20
OFF-BI-10004769,Singapore Warehouse,234.0,46.0,In Stock,2026-07-20
OFF-IBI-10002805,Singapore Warehouse,438.0,87.0,In Stock,2026-07-20
OFF-FEL-10001261,Singapore Warehouse,495.0,99.0,In Stock,2026-07-20
TEC-MA-10002992,Chicago Warehouse,119.0,23.0,In Stock,2026-07-20
TEC-CO-10002493,Chicago Warehouse,111.0,22.0,In Stock,2026-07-20
TEC-PH-10002789,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
TEC-CO-10000415,Chicago Warehouse,194.0,38.0,In Stock,2026-07-20
OFF-AP-10000938,Singapore Warehouse,387.0,77.0,In Stock,2026-07-20
OFF-BI-10001613,Singapore Warehouse,283.0,56.0,In Stock,2026-07-20
FUR-FU-10002521,Rotterdam Warehouse,70.0,14.0,In Stock,2026-07-20
TEC-MA-10002874,Chicago Warehouse,205.0,41.0,In Stock,2026-07-20
OFF-ST-10001999,Singapore Warehouse,242.0,48.0,In Stock,2026-07-20
OFF-SU-10003537,Singapore Warehouse,235.0,47.0,In Stock,2026-07-20
OFF-BI-10002708,Singapore Warehouse,357.0,71.0,In Stock,2026-07-20
FUR-TA-10001327,Rotterdam Warehouse,53.0,10.0,In Stock,2026-07-20
OFF-CAM-10001341,Singapore Warehouse,255.0,51.0,In Stock,2026-07-20
OFF-BI-10001192,Singapore Warehouse,297.0,59.0,In Stock,2026-07-20
TEC-PH-10001051,,130.0,26.0,In Stock,2026-07-20
FUR-BO-10002793,Rotterdam Warehouse,98.0,19.0,In Stock,2026-07-20
FUR-TA-10000519,Rotterdam Warehouse,81.0,16.0,In Stock,2026-07-20
OFF-CAM-10003511,Singapore Warehouse,427.0,85.0,In Stock,2026-07-20
TEC-PH-10002586,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
OFF-ADV-10000308,Singapore Warehouse,227.0,45.0,In Stock,20/07/2026
OFF-BI-10001987,Singapore Warehouse,244.0,48.0,In Stock,2026-07-20
FUR-CH-10002085,Rotterdam Warehouse,134.0,26.0,In Stock,2026-07-20
OFF-ROG-10002294,Singapore Warehouse,467.0,93.0,In Stock,2026-07-20
OFF-AR-10002346,Singapore Warehouse,480.0,96.0,In Stock,2026-07-20
OFF-AP-10002008,Singapore Warehouse,412.0,,In Stock,2026-07-20
OFF-SU-10004244,Singapore Warehouse,274.0,54.0,In Stock,2026-07-20
FUR-TA-10000486,Rotterdam Warehouse,66.0,13.0,In Stock,2026-07-20
OFF-STA-10003027,Singapore Warehouse,259.0,51.0,In Stock,2026-07-20
TEC-PH-10001457,Chicago Warehouse,161.0,-32.0,In Stock,2026-07-20
OFF-LA-10000155,Singapore Warehouse,392.0,78.0,,2026-07-20
OFF-LA-10001942,,436.0,87.0,In Stock,2026-07-20
TEC-MA-10004049,,227.0,45.0,In Stock,2026-07-20
OFF-ST-10000872,Singapore Warehouse,326.0,65.0,In Stock,2026-07-20
OFF-AP-10002933,Singapore Warehouse,240.0,48.0,In Stock,2026-07-20
TEC-PH-10002332,Chicago Warehouse,95.0,19.0,In Stock,2026-07-20
OFF-ST-10001440,Singapore Warehouse,399.0,79.0,In Stock,2026-07-20
TEC-PH-10001751,Chicago Warehouse,147.0,29.0,In Stock,2026-07-20
OFF-HAR-10004896,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
OFF-EN-10004183,Singapore Warehouse,247.0,49.0,In Stock,2026-07-20
FUR-CH-10002030,Rotterdam Warehouse,121.0,24.0,IN STOCK,20/07/2026
OFF-SAN-10004426,Singapore Warehouse,204.0,,In Stock,2026-07-20
TEC-PH-10000141,Chicago Warehouse,206.0,41.0,In Stock,2026-07-20
OFF-FA-10002350,Singapore Warehouse,435.0,87.0,In Stock,2026-07-20
TEC-STA-10001487,Chicago Warehouse,193.0,38.0,In Stock,2026-07-20
OFF-AR-10003247,Singapore Warehouse,,88.0,In Stock,2026-07-20
TEC-MA-10003261,Chicago Warehouse,219.0,43.0,In Stock,2026-07-20
OFF-EN-10000031,Singapore Warehouse,390.0,78.0,In Stock,2026-07-20
OFF-PA-10002606,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
FUR-CH-10000848,Rotterdam Warehouse,112.0,22.0,In Stock,2026-07-20
TEC-CO-10003917,Chicago Warehouse,138.0,27.0,IN STOCK,2026-07-20
OFF-BOS-10002472,Singapore Warehouse,484.0,96.0,In-Stock,2026-07-20
OFF-AP-10002941,Singapore Warehouse,453.0,90.0,In Stock,2026-07-20
OFF-AP-10000621,Singapore Warehouse,251.0,50.0,In Stock,2026-07-20
FUR-BO-10002202,Rotterdam Warehouse ,119.0,23.0,In Stock,2026-07-20
OFF-PA-10000312,Singapore Warehouse,457.0,91.0,IN STOCK,2026-07-20
OFF-AP-10001805,Singapore Warehouse,-385.0,77.0,In Stock,2026-07-20
FUR-CH-10004455,Rotterdam Warehouse,64.0,12.0,In Stock,2026-07-20
TEC-PH-10001917,Chicago Warehouse,123.0,24.0,In Stock,2026-07-20
OFF-ST-10001478,Singapore Warehouse,256.0,51.0,In Stock,2026-07-20
OFF-SU-10000707,Singapore Warehouse,461.0,92.0,In Stock,2026-07-20
OFF-LA-10002324,Singapore Warehouse,479.0,95.0,In Stock,2026-07-20
OFF-EN-10000606,Singapore Warehouse,334.0,66.0,In Stock,2026-07-20
FUR-TA-10003473,Rotterdam Warehouse,99.0,19.0,In Stock,2026-07-20
OFF-ST-10000632,Singapore Warehouse,343.0,68.0,In Stock,2026-07-20
OFF-AP-10004913,Singapore Warehouse,288.0,57.0,In Stock,2026-07-20
OFF-EN-10002592,Singapore Warehouse,225.0,45.0,In Stock,2026-07-20
TEC-AC-10000883,Chicago Warehouse,172.0,34.0,In Stock,2026-07-20
FUR-FU-10004787,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
FUR-BO-10003541,Rotterdam Warehouse,101.0,20.0,IN STOCK,2026-07-20
OFF-JIF-10002228,Singapore Warehouse,310.0,62.0,In Stock,2026-07-20
OFF-ST-10000736,Singapore Warehouse,361.0,72.0,In Stock,
TEC-CO-10003342,Chicago Warehouse,134.0,26.0,In Stock,2026-07-20
OFF-AP-10002476,Singapore Warehouse,216.0,43.0,In Stock,2026-07-20
FUR-CH-10002891,Rotterdam Warehouse,73.0,14.0,In Stock,2026-07-20
OFF-LA-10000216,Singapore Warehouse,213.0,42.0,In Stock,2026-07-20
FUR-SAF-10002253,Rotterdam Warehouse,93.0,18.0,In Stock,2026-07-20
TEC-PH-10003784,Chicago Warehouse,126.0,25.0,In Stock,2026-07-20
FUR-BO-10000967,Rotterdam Warehouse,117.0,23.0,In Stock,20/07/2026
TEC-KON-10002309,Chicago Warehouse,225.0,45.0,In Stock,2026-07-20
FUR-FU-10001126,Rotterdam Warehouse,134.0,26.0,In Stock,2026-07-20
TEC-AC-10002348,Chicago Warehouse,177.0,35.0,In Stock,2026-07-20
TEC-AC-10001835,Chicago Warehouse,228.0,45.0,In Stock,2026-07-20
TEC-OKI-10001454,Chicago Warehouse,142.0,28.0,In Stock,2026-07-20
OFF-LA-10001731,Singapore Warehouse,448.0,89.0,In Stock,2026-07-20
OFF-AR-10000538,Singapore Warehouse,487.0,97.0,In Stock,2026-07-20
OFF-AP-10003217,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
FUR-BO-10004852,Rotterdam Warehouse,-64.0,,,2026-07-20
OFF-PA-10001259,Singapore Warehouse,275.0,55.0,In Stock,2026-07-20
OFF-EN-10001044,Singapore Warehouse,489.0,97.0,In Stock,2026-07-20
TEC-NOK-10003743,Chicago Warehouse,226.0,45.0,In Stock,2026-07-20
TEC-PH-10002564,Chicago Warehouse,247.0,49.0,In Stock,2026-07-20
OFF-LA-10003663,Singapore Warehouse,219.0,43.0,In Stock,2026-07-20
TEC-PH-10000127,Chicago Warehouse,170.0,34.0,In Stock,2026-07-20
TEC-AC-10001341,Chicago Warehouse,89.0,17.0,In Stock,2026-07-20
FUR-FU-10000490,Rotterdam Warehouse,126.0,25.0,In Stock,2026-07-20
TEC-PH-10002033,Chicago Warehouse,174.0,34.0,In Stock,2026-07-20
FUR-TA-10000670,Rotterdam Warehouse,133.0,26.0,In Stock,20/07/2026
OFF-ELD-10001477,Singapore Warehouse,410.0,82.0,In Stock,2026-07-20
FUR-FU-10004800,Rotterdam Warehouse,,27.0,In Stock,2026-07-20
OFF-SU-10001308,Singapore Warehouse,330.0,66.0,In Stock,2026-07-20
OFF-BI-10002277,Singapore Warehouse,371.0,74.0,In Stock,2026-07-20
FUR-TA-10001276,Rotterdam Warehouse,148.0,29.0,In Stock,2026-07-20
FUR-TA-10003663,Rotterdam Warehouse,51.0,10.0,In Stock,2026-07-20
TEC-AC-10003738,Chicago Warehouse,126.0,25.0,In Stock,2026-07-20
TEC-AC-10003034,Chicago Warehouse,152.0,30.0,In Stock,2026-07-20
OFF-PA-10001178,Singapore Warehouse,311.0,62.0,In Stock,2026-07-20
TEC-PH-10002907,Chicago Warehouse,118.0,23.0,In Stock,2026-07-20
OFF-AP-10000108,Singapore Warehouse,498.0,99.0,In Stock,2026-07-20
OFF-SAN-10001326,Singapore Warehouse,396.0,79.0,In Stock,2026-07-20
TEC-MA-10003953,Chicago Warehouse,131.0,26.0,In Stock,2026-07-20
OFF-PA-10001685,Singapore Warehouse,-376.0,75.0,In Stock,2026-07-20
FUR-BO-10003112,Rotterdam Warehouse,95.0,19.0,In Stock,2026-07-20
OFF-ST-10001567,Singapore Warehouse,221.0,44.0,In Stock,2026-07-20
OFF-KIT-10001380,Singapore Warehouse,243.0,48.0,In Stock,2026-07-20
TEC-MA-10003326,Chicago Warehouse,198.0,39.0,In Stock,2026-07-20
OFF-EN-10000142,Singapore Warehouse,478.0,95.0,IN STOCK,2026-07-20
OFF-AP-10002222,Singapore Warehouse,316.0,63.0,In Stock,2026-07-20
OFF-SU-10001909,Singapore Warehouse,320.0,64.0,In Stock,2026-07-20
TEC-AC-10002550,Chicago Warehouse,234.0,46.0,In Stock,2026-07-20
OFF-BI-10001304,Singapore Warehouse,421.0,84.0,In Stock,2026-07-20
TEC-PH-10001354,Chicago Warehouse,83.0,16.0,In Stock,2026-07-20
OFF-KIT-10000624,Singapore Warehouse,360.0,72.0,In Stock,2026-07-20
TEC-SHA-10001309,Chicago Warehouse,165.0,33.0,In Stock,2026-07-20
TEC-PH-10004348,Chicago Warehouse,175.0,35.0,In Stock,2026-07-20
OFF-XER-10000566,Singapore Warehouse,406.0,81.0,In Stock,2026-07-20
FUR-CH-10004576,Rotterdam Warehouse,129.0,25.0,In Stock,2026-07-20
FUR-FU-10000448,Rotterdam Warehouse,54.0,10.0,In Stock,2026-07-20
FUR-CH-10000105,Rotterdam Warehouse,128.0,25.0,In Stock,2026-07-20
TEC-PH-10000808,Chicago Warehouse,104.0,,In Stock,2026-07-20
FUR-BO-10002462,Rotterdam Warehouse,108.0,21.0,In Stock,2026-07-20
FUR-TA-10004653,Rotterdam Warehouse,149.0,29.0,In Stock,2026-07-20
OFF-ACC-10000375,Singapore Warehouse,224.0,44.0,In Stock,2026-07-20
OFF-AP-10000639,Singapore Warehouse,,66.0,In Stock,2026-07-20
TEC-APP-10001340,Chicago Warehouse,129.0,25.0,In Stock,2026-07-20
TEC-AC-10004803,Chicago Warehouse,231.0,46.0,In Stock,2026-07-20
TEC-AC-10002533,Chicago Warehouse,161.0,32.0,In Stock,2026-07-20
OFF-AP-10004233,Singapore Warehouse,416.0,83.0,In Stock,2026-07-20
OFF-ENE-10002784,Singapore Warehouse,240.0,48.0,In Stock,2026-07-20
TEC-CO-10000119,Chicago Warehouse,96.0,19.0,In Stock,2026-07-20
OFF-ST-10002546,Singapore Warehouse,,46.0,In Stock,2026-07-20
OFF-ST-10004160,Singapore Warehouse,228.0,45.0,In Stock,2026-07-20
FUR-TA-10000649,Rotterdam Warehouse,-70.0,14.0,,2026-07-20
OFF-LA-10003969,Singapore Warehouse,227.0,45.0,In Stock,20/07/2026
OFF-EAT-10003338,Singapore Warehouse,275.0,55.0,IN STOCK,2026-07-20
TEC-PH-10000036,Chicago Warehouse,106.0,21.0,In Stock,20/07/2026
OFF-AP-10004646,Singapore Warehouse,227.0,45.0,In Stock,2026-07-20
TEC-AC-10002718,Chicago Warehouse,105.0,21.0,In Stock,2026-07-20
FUR-BUS-10004882,Rotterdam Warehouse,92.0,18.0,In Stock,2026-07-20
TEC-CO-10001382,Chicago Warehouse,240.0,48.0,In Stock,2026-07-20
OFF-EN-10001375,Singapore Warehouse,314.0,62.0,In Stock,2026-07-20
OFF-EN-10004410,Singapore Warehouse,413.0,82.0,In Stock,2026-07-20
TEC-MA-10003536,Chicago Warehouse,156.0,31.0,In Stock,2026-07-20
OFF-CAM-10004338,Singapore Warehouse,285.0,57.0,In Stock,2026-07-20
OFF-SME-10004110,Singapore Warehouse,209.0,41.0,In Stock,2026-07-20
FUR-BO-10001192,Rotterdam Warehouse,142.0,28.0,In Stock,2026-07-20
TEC-MA-10001527,Chicago Warehouse,144.0,28.0,IN STOCK,2026-07-20
FUR-FU-10003012,Rotterdam Warehouse,146.0,29.0,In Stock,2026-07-20
OFF-EN-10000927,Singapore Warehouse,342.0,68.0,In Stock,2026-07-20
OFF-STO-10004910,Singapore Warehouse,383.0,76.0,In Stock,2026-07-20
OFF-EN-10003862,Singapore Warehouse,289.0,57.0,In Stock,2026-07-20
TEC-PH-10001329,Chicago Warehouse,85.0,17.0,In Stock,2026-07-20
FUR-BO-10000961,Rotterdam Warehouse,106.0,21.0,In Stock,2026-07-20
TEC-PH-10004912,Chicago Warehouse,,27.0,In Stock,2026-07-20
OFF-AR-10003696,Singapore Warehouse,437.0,87.0,In Stock,20/07/2026
FUR-BO-10004878,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
OFF-PA-10004756,Singapore Warehouse,285.0,57.0,In Stock,2026-07-20
FUR-CH-10001313,Rotterdam Warehouse,,28.0,In Stock,2026-07-20
OFF-SU-10004373,Singapore Warehouse,246.0,49.0,In Stock,2026-07-20
OFF-ST-10004687,Singapore Warehouse,315.0,63.0,In Stock,2026-07-20
OFF-AVE-10004310,Singapore Warehouse,353.0,70.0,In Stock,2026-07-20
FUR-SAF-10000213,Rotterdam Warehouse,74.0,14.0,In Stock,2026-07-20
TEC-MEM-10003302,Chicago Warehouse,120.0,24.0,In Stock,2026-07-20
OFF-ST-10004804,Singapore Warehouse,229.0,45.0,In Stock,2026-07-20
FUR-BEV-10003414,Rotterdam Warehouse,144.0,28.0,In Stock,2026-07-20
FUR-BO-10000728,Rotterdam Warehouse,90.0,18.0,In Stock,2026-07-20
TEC-AC-10000896,Chicago Warehouse,149.0,29.0,In Stock,2026-07-20
OFF-SME-10000950,Singapore Warehouse,332.0,66.0,In Stock,2026-07-20
OFF-PA-10001243,Singapore Warehouse,302.0,60.0,In Stock,2026-07-20
OFF-SU-10002911,Singapore Warehouse,397.0,79.0,In Stock,2026-07-20
OFF-EN-10000788,Singapore Warehouse,404.0,80.0,In Stock,2026-07-20
OFF-FA-10004684,Singapore Warehouse,244.0,48.0,In Stock,2026-07-20
